Coefficients,Intercept
"[0.4191231429576874, 0.027928348630666733, 0.021406613290309906, 0.020854633301496506, 0.029455959796905518, -0.05625755712389946, 0.038983121514320374]",0.04154214635491371
"[0.31187957525253296, 0.05812348425388336, 0.04393192008137703, 0.07609887421131134, 0.04393190145492554, -0.0945143923163414, 0.10733534395694733]",0.025178516283631325
"[0.4528414309024811, -0.11209998279809952, 0.0031377943232655525, -0.24864666163921356, 0.0031377580016851425, -0.01953265815973282, 0.19454903900623322]",0.14532265067100525
"[0.22978466749191284, -0.023489177227020264, 0.05793710798025131, 0.032299868762493134, 0.056628093123435974, -0.10772276669740677, 0.20254546403884888]",0.03450104221701622
"[0.4249005615711212, -0.048032552003860474, 0.02037639357149601, -0.07789000123739243, 0.01861514523625374, -0.041497603058815, 0.27361270785331726]",0.033070411533117294
"[0.4611544609069824, -0.031568244099617004, 0.002202208386734128, 0.007759370841085911, 0.047222524881362915, -0.04548857361078262, 0.18938285112380981]",0.021725613623857498
"[0.41001176834106445, 0.055742986500263214, 0.02055705524981022, -0.02701384201645851, 0.019705239683389664, -0.035372257232666016, 0.02775319665670395]",0.031095050275325775
"[0.3228951692581177, -0.02109384536743164, 0.022505704313516617, 0.04438728466629982, 0.003881617682054639, -0.02094593457877636, 0.22029177844524384]",0.01528850942850113
"[0.42406851053237915, 0.03236684203147888, 0.005028261803090572, 0.04704153165221214, 0.006882104557007551, 0.007822806015610695, -0.04281505197286606]",0.010392099618911743
"[0.5281795263290405, -0.018277037888765335, 0.004433841910213232, -0.013631870970129967, 0.004433819092810154, 0.0033230865374207497, 0.09413653612136841]",0.036127470433712006
"[0.3224574625492096, -0.03712686896324158, 0.026384783908724785, 0.01745183765888214, 0.026384804397821426, -0.02259843423962593, 0.30850911140441895]",0.03585371375083923
"[0.525797426700592, 0.01649615541100502, 0.003006566548720002, 0.02336396835744381, -0.0024657845497131348, 0.03896649554371834, 0.023202525451779366]",0.007146782241761684
"[0.4252592921257019, -0.014276430010795593, 0.015598583966493607, 0.04441632330417633, -0.010852953419089317, 0.013864011503756046, 0.16112501919269562]",0.01303093507885933
"[0.32762396335601807, -0.020494535565376282, 0.007841207087039948, 0.0699613094329834, 0.06696941703557968, -0.07995918393135071, 0.2627045214176178]",0.033213935792446136
"[0.4528414309024811, -0.11209998279809952, 0.0031377943232655525, -0.24864666163921356, 0.0031377580016851425, -0.01953265815973282, 0.19454903900623322]",0.14532265067100525
"[0.290709525346756, 0.005812019109725952, 0.039735984057188034, 0.008508156053721905, 0.007313982117921114, -0.0451073981821537, 0.32876890897750854]",0.02428392320871353
"[0.38366758823394775, -0.0007878392934799194, 0.03687400370836258, 0.017510291188955307, 0.036873988807201385, -0.06872401386499405, 0.14490234851837158]",0.037473637610673904
"[0.49292293190956116, -0.02161744236946106, -0.0005007517174817622, -0.00660104863345623, 0.007846853695809841, 0.012023547664284706, 0.1221964880824089]",0.014582570642232895
"[0.46513357758522034, -0.003931291401386261, -0.0018848200561478734, -0.008444373495876789, 0.005551607348024845, 0.05076397582888603, 0.06502779573202133]",0.010968809016048908
"[0.5371009707450867, 0.015188928693532944, 0.0075570885092020035, -0.009045952931046486, -0.005581283941864967, 0.02603444643318653, 0.059513311833143234]",0.018461622297763824
"[0.44815585017204285, -0.01692870259284973, 0.02295183576643467, 0.02028050646185875, -0.006991717964410782, -0.014516463503241539, 0.16282689571380615]",0.014230437576770782
"[0.21856491267681122, -0.01801908016204834, 0.05682568997144699, 0.047197360545396805, 0.056825652718544006, -0.09516371786594391, 0.35090771317481995]",0.042540162801742554
"[0.3613909184932709, -0.005084410309791565, 0.008483752608299255, -0.013864455744624138, 0.01053190790116787, -0.011759842745959759, 0.22734856605529785]",0.01838928647339344
"[0.32227063179016113, -0.015260547399520874, 0.00485272565856576, -0.02499782294034958, 0.015197578817605972, -0.006936946418136358, 0.18892918527126312]",0.030349718406796455
"[0.511304497718811, 0.0032074563205242157, 0.020701657980680466, -0.0319778248667717, 0.01116422563791275, -0.029866155236959457, 0.02842465043067932]",0.024352073669433594
"[0.37716540694236755, -0.06558273732662201, 0.05885910242795944, 0.020738309249281883, 0.058859165757894516, -0.11634511500597, 0.23549605906009674]",0.0307721346616745
"[0.5300546884536743, 0.02435809001326561, 0.04785801097750664, 0.00787157379090786, 0.04785798490047455, -0.115729421377182, 0.0315462201833725]",0.0426182858645916
"[0.40075311064720154, -0.05632123351097107, 0.020408185198903084, -0.0006038788123987615, 0.02040821872651577, -0.045783013105392456, 0.2750762701034546]",0.025737490504980087
"[0.2438744753599167, -0.1020173728466034, 0.02043534256517887, 0.012672255747020245, 0.020435458049178123, -0.03430371731519699, 0.48609986901283264]",0.025200266391038895
"[0.21626032888889313, -0.02087339758872986, 0.014390712603926659, -0.00010497164475964382, 0.014390691183507442, 0.019314013421535492, 0.2037978172302246]",0.04606872797012329
"[0.3439931869506836, -0.026853308081626892, 0.02039382979273796, -0.0241878442466259, 0.02039380371570587, -0.029183365404605865, 0.2438429445028305]",0.03473852202296257
"[0.3804554045200348, -0.05695471167564392, 0.02699229307472706, 0.013739452697336674, 0.026992274448275566, -0.052613917738199234, 0.2984934449195862]",0.030241314321756363
"[0.27307388186454773, -0.032062679529190063, 0.09867241978645325, 0.10898549854755402, 0.09867244958877563, -0.16232018172740936, 0.26471683382987976]",0.04378271847963333
"[0.3729664981365204, -0.0385114848613739, 0.004863678943365812, 0.04332524538040161, 0.027183368802070618, -0.0395040288567543, 0.31971022486686707]",0.012915270403027534
"[0.5733239650726318, -0.012037407606840134, 0.01267491839826107, -0.041784901171922684, -0.0039915284141898155, 0.010955758392810822, 0.07521503418684006]",0.02410275861620903
"[0.4701819121837616, 0.03774653375148773, 0.015842001885175705, 0.04991452768445015, 0.010542400181293488, -0.005762047600001097, 0.06812374293804169]",0.018600568175315857
"[0.4409002363681793, 0.005872610956430435, -0.019456082955002785, -0.09412682056427002, -0.019456099718809128, 0.1071498766541481, 0.031671375036239624]",0.05474449694156647
"[0.4776076674461365, -0.012656174600124359, 0.016937823966145515, -0.013253753073513508, 0.01693778485059738, -0.03796428069472313, 0.12450104206800461]",0.030563566833734512
"[0.25389808416366577, -0.07044577598571777, 0.04256632924079895, 0.019045863300561905, 0.04256629943847656, -0.08484937995672226, 0.3514367640018463]",0.05572272837162018
"[0.20792850852012634, -0.013619452714920044, 0.10322348773479462, -0.0027641733177006245, 0.10322339087724686, -0.18520964682102203, 0.26480671763420105]",0.06530139595270157
"[0.34372591972351074, -0.026740729808807373, 0.026473306119441986, 0.053075019270181656, 0.027506481856107712, -0.03934770077466965, 0.21800456941127777]",0.02337077260017395
"[0.39889755845069885, -0.03523905575275421, 0.012676984071731567, 0.04150984063744545, 0.013574485667049885, -0.0306093692779541, 0.22291404008865356]",0.016359806060791016
"[0.4833705425262451, -0.014471039175987244, 0.00892559252679348, -0.05190989002585411, 0.02420811541378498, -0.03587809205055237, 0.09556392580270767]",0.0408492386341095
"[0.2376621961593628, 0.041160210967063904, 0.05628087744116783, 0.007155934814363718, 0.05628092959523201, -0.11481653153896332, 0.140386700630188]",0.044299207627773285
"[0.5061256885528564, -0.022370435297489166, 0.008213463239371777, -0.03912290185689926, -0.0030272172298282385, 0.009800050407648087, 0.16145075857639313]",0.02229003608226776
"[0.5161667466163635, -0.0368511825799942, 0.1388302445411682, -0.03917309641838074, -0.10717499256134033, -0.03749459609389305, 0.15285956859588623]",0.027522489428520203
"[0.3213292956352234, 0.026104018092155457, 0.0122030358761549, 0.028886863961815834, 0.04419194161891937, -0.0609353743493557, 0.18271471560001373]",0.023447657003998756
"[0.329053670167923, -0.026499465107917786, 0.007204325869679451, -0.007049338426440954, 0.03469214215874672, -0.04471641033887863, 0.1777452677488327]",0.024071356281638145
"[0.4778197407722473, 0.04739908128976822, 0.009325641207396984, -0.03674011304974556, 0.008892781101167202, -0.016202401369810104, 0.017248498275876045]",0.022375307977199554
"[0.27154311537742615, -0.026964634656906128, 0.001703146961517632, 0.02264692820608616, 0.07305551320314407, -0.08923417329788208, 0.28922128677368164]",0.0305352583527565
"[0.3366038203239441, 0.051768600940704346, 0.022612685337662697, 0.01732589490711689, 0.022612685337662697, -0.024881813675165176, 0.14564815163612366]",0.03294692188501358
"[0.3816106617450714, -0.042986541986465454, 0.003309322753921151, 0.01803872548043728, 0.02588566206395626, -0.0479615218937397, 0.26936808228492737]",0.01963678188621998
"[0.40749427676200867, -0.009434908628463745, 0.015174172818660736, 0.00035037787165492773, 0.010449235327541828, -0.01543425489217043, 0.17088575661182404]",0.01682061143219471
"[0.31470924615859985, -0.015527188777923584, 0.015916667878627777, 0.01063582580536604, 0.009687663055956364, -0.025775086134672165, 0.33210572600364685]",0.01990262046456337
"[0.2581595778465271, -0.07492056488990784, 0.009019493125379086, 0.004042936023324728, 0.06290058046579361, -0.09220390766859055, 0.3406394422054291]",0.025913815945386887
"[0.39738062024116516, -0.020270660519599915, 0.033020492643117905, 0.05645763501524925, 0.0330205038189888, -0.06993670761585236, 0.19621500372886658]",0.023382067680358887
"[0.431973397731781, -0.012960001826286316, 0.025321509689092636, 0.007389487233012915, 0.02532152086496353, -0.07177886366844177, 0.21277256309986115]",0.02728288620710373
"[0.3657734990119934, 0.005564078688621521, 0.0046400753781199455, -0.0193675197660923, 0.03987573832273483, -0.04661203920841217, 0.0928637906908989]",0.02422880008816719
"[0.44445937871932983, -0.034439146518707275, 0.021638041362166405, -0.018862808123230934, 0.021638015285134315, -0.04724109545350075, 0.17461220920085907]",0.025776199996471405
"[0.4418965280056, -0.04643465578556061, -0.0031748407054692507, 0.0007577143260277808, -0.003174859331920743, 0.02659098245203495, 0.2192675769329071]",0.021427739411592484
"[0.36682718992233276, -0.009090214967727661, 0.012614867649972439, -0.044371917843818665, 0.012614858336746693, -0.015830790624022484, 0.1580568253993988]",0.023599054664373398
"[0.34705206751823425, -0.07563751935958862, 0.004711264278739691, -0.008465738035738468, 0.004711273591965437, 0.023845437914133072, 0.3122454285621643]",0.02796698734164238
"[0.40476515889167786, -0.03245159983634949, 0.010142338462173939, -0.001165815512649715, 0.04676258936524391, -0.07104945182800293, 0.18001481890678406]",0.024367472156882286
"[0.3679962754249573, -0.036143094301223755, 0.023283960297703743, 0.044450338929891586, 0.02328398823738098, -0.06330357491970062, 0.25164562463760376]",0.02046244591474533
"[0.35442671179771423, -0.011595338582992554, 0.020235728472471237, 0.018068227916955948, 0.029316425323486328, -0.08521954715251923, 0.2038637399673462]",0.0224240031093359
"[0.3258664608001709, -0.050567060708999634, 0.01711464487016201, 0.0028655570931732655, 0.017114613205194473, -0.0435340479016304, 0.35506772994995117]",0.02507147192955017
"[0.4528414309024811, -0.11209998279809952, 0.0031377943232655525, -0.24864666163921356, 0.0031377580016851425, -0.01953265815973282, 0.19454903900623322]",0.14532265067100525
"[0.3557817339897156, -0.017578840255737305, 0.021698281168937683, 0.03664866462349892, 0.04368872568011284, -0.06283948570489883, 0.22600819170475006]",0.026439517736434937
"[0.31247809529304504, -0.012872189283370972, 0.05931859835982323, 0.07487742602825165, 0.05931856110692024, -0.12291864305734634, 0.2007462978363037]",0.03900471329689026
"[0.2798052430152893, -0.02108524739742279, 0.018906958401203156, 0.08242002874612808, 0.03622918948531151, -0.04695386812090874, 0.18908587098121643]",0.02564399130642414
"[0.23561915755271912, 0.0014972686767578125, 0.032094355672597885, 0.01805252581834793, 0.03209436684846878, -0.05353335663676262, 0.3391227126121521]",0.03292107954621315
"[0.505553662776947, -0.029003217816352844, 0.005335788242518902, -0.03167080134153366, 0.025964928790926933, -0.03228100389242172, 0.13623008131980896]",0.02099352888762951
"[0.4670702815055847, 0.03393758833408356, 0.019687650725245476, -0.004416907671838999, 0.010479241609573364, -0.024630757048726082, 0.060448940843343735]",0.01988290809094906
"[0.44823360443115234, -0.018727794289588928, 0.013934934511780739, 0.04974978417158127, 0.00450489204376936, -0.005406967364251614, 0.13204194605350494]",0.012954123318195343
"[0.4265138804912567, 0.061170339584350586, 0.01911053992807865, -0.005912482272833586, 0.019110525026917458, -0.029114430770277977, 0.03097722865641117]",0.02988402545452118
"[0.5508657097816467, -0.0038230307400226593, 0.0034418501891195774, -0.10884068161249161, 0.0034418022260069847, 0.01364067755639553, 0.07146744430065155]",0.052200693637132645
"[0.2659431993961334, -0.06577898561954498, 0.011343064717948437, 0.03183621168136597, 0.06460827589035034, -0.0858902856707573, 0.2919011116027832]",0.028590435162186623
"[0.4985496401786804, -0.014324750751256943, 0.02605210430920124, -0.01214747317135334, 0.02605210803449154, -0.07657632976770401, 0.08481737226247787]",0.03896477818489075
"[0.4252229630947113, 0.03604450821876526, 0.019514866173267365, -0.01634098030626774, 0.019514864310622215, -0.04877129942178726, 0.142782524228096]",0.030145183205604553
"[0.2653456926345825, -0.011852264404296875, 0.015471145510673523, 0.051349058747291565, 0.04795371741056442, -0.07806311547756195, 0.28952062129974365]",0.02211974374949932
"[0.22801442444324493, -0.09101751446723938, 0.002202526433393359, 0.03360239788889885, 0.05815953016281128, -0.06885582208633423, 0.4656062424182892]",0.021899309009313583
"[0.477803111076355, 0.03948047012090683, 0.005959354341030121, -0.026071660220623016, 0.03701157495379448, -0.04285798594355583, 0.0045740483328700066]",0.029653005301952362
"[0.32589584589004517, -0.051633939146995544, 0.007269103080034256, 0.05016317963600159, 0.04890977963805199, -0.04733698070049286, 0.285238116979599]",0.022440876811742783
"[0.35109731554985046, 0.0023602694272994995, 0.02994544804096222, 0.0060318936593830585, 0.030642874538898468, -0.04742356389760971, 0.17406794428825378]",0.025182101875543594
"[0.32574358582496643, -0.046870484948158264, 0.01979932188987732, -0.0433972030878067, -0.011452343314886093, 0.005836694501340389, 0.31105002760887146]",0.02196452021598816
"[0.37643736600875854, -0.0420297235250473, -0.05851263925433159, -0.07405844330787659, -0.05851251259446144, 0.026144854724407196, 0.5905210375785828]",0.03428715467453003
"[0.36813580989837646, -0.024836629629135132, 0.06483831256628036, -0.0038458527997136116, 0.06483831256628036, -0.11021894961595535, 0.13781015574932098]",0.041939906775951385
"[0.3831780254840851, -0.033751338720321655, 0.005910384468734264, -0.008732959628105164, 0.0013301171129569411, -0.00025070697301998734, 0.2233244776725769]",0.012617411091923714
"[0.3617100119590759, -0.014127060770988464, 0.004470230545848608, 0.026874929666519165, 0.005857049487531185, -0.0003575954760890454, 0.21911953389644623]",0.015858115628361702
"[0.329455703496933, -0.053280919790267944, 0.014658606611192226, 0.0584292933344841, 0.03744971379637718, -0.05275941267609596, 0.2750723361968994]",0.01699889823794365
"[0.44060447812080383, -0.04348403215408325, 0.005101044196635485, 0.020258376374840736, 0.026143444702029228, -0.016818692907691002, 0.17828316986560822]",0.027850870043039322
"[0.37873438000679016, -0.028517581522464752, 0.005129432305693626, -0.021349726244807243, 0.024819931015372276, -0.03836410120129585, 0.1566101610660553]",0.0209174994379282
"[0.3711421489715576, -0.0011396557092666626, 0.022498702630400658, 0.011307907290756702, 0.04142771288752556, -0.061388399451971054, 0.2383527159690857]",0.0290614515542984
"[0.24444670975208282, -0.11853760480880737, 0.061663880944252014, 0.001819802331738174, 0.0616639107465744, -0.13879887759685516, 0.44001176953315735]",0.03731086850166321
"[0.33104801177978516, -0.01907961070537567, 0.002463855780661106, 0.038783326745033264, 0.04657551273703575, -0.04037966951727867, 0.23558801412582397]",0.023823563009500504
"[0.3120660185813904, -0.042431533336639404, 0.004895429126918316, 0.05199405923485756, 0.004895425401628017, 0.03357177600264549, 0.3357614278793335]",0.027204297482967377
"[0.41119101643562317, -0.0716220885515213, 0.009717079810798168, -0.06097204238176346, 0.025693105533719063, -0.04032458737492561, 0.31663715839385986]",0.02560501918196678
"[0.4100840985774994, -0.023592054843902588, 0.0310918428003788, -0.014668243005871773, 0.008194656111299992, -0.03953921049833298, 0.1950875073671341]",0.03095296025276184
"[0.409016489982605, -0.04489003121852875, 0.0287643913179636, -0.014608480036258698, 0.028764383867383003, -0.06616504490375519, 0.20927183330059052]",0.03213189169764519
"[0.272661030292511, -0.1690007597208023, 0.062215570360422134, -0.001520797610282898, 0.062215566635131836, -0.10447200387716293, 0.5012558698654175]",0.05380650609731674
"[0.4168740510940552, -0.021866291761398315, -0.0019311938667669892, -0.09011571109294891, 0.01190655492246151, -0.008581899106502533, 0.1659104824066162]",0.02639020048081875
"[0.46427029371261597, -0.03548505902290344, 0.0025161823723465204, -0.09558625519275665, 0.0025161609519273043, 0.026326920837163925, 0.18551310896873474]",0.05624108016490936
"[0.47537562251091003, -0.0049550533294677734, 0.011765838600695133, -0.010806444101035595, 0.012569541111588478, -0.0076768044382333755, 0.107230544090271]",0.01983317919075489
"[0.36169978976249695, -0.013026133179664612, 0.022277671843767166, -0.011072581633925438, 0.02227763459086418, -0.04402590170502663, 0.22912625968456268]",0.02884955331683159
"[0.36699092388153076, -0.006833583116531372, 0.0020243264734745026, 0.05861823260784149, 0.02985621616244316, -0.021155258640646935, 0.15953776240348816]",0.017867885529994965
"[0.3323308825492859, 0.017987221479415894, 0.006549368612468243, -0.009410957805812359, 0.08084823936223984, -0.11055619269609451, 0.14585167169570923]",0.038314271718263626
"[0.3337392508983612, -0.06029108166694641, 0.010763606987893581, 0.013161488808691502, 0.016502905637025833, -0.025368962436914444, 0.39332330226898193]",0.013257062062621117
"[0.23221328854560852, -0.059801459312438965, 0.007196610793471336, 0.053236041218042374, 0.0570157952606678, -0.07826418429613113, 0.3834574222564697]",0.02131297066807747
"[0.30352839827537537, 0.026720769703388214, 0.06903661787509918, -0.0017025182023644447, 0.06903659552335739, -0.1494324803352356, 0.07740690559148788]",0.05503688380122185
"[0.28282204270362854, 0.034521058201789856, 0.04927544668316841, 0.025900645181536674, 0.04927543178200722, -0.08749108761548996, 0.21200604736804962]",0.04336903989315033
"[0.3688441812992096, 0.015892446041107178, -0.009829330258071423, -0.01701851189136505, 0.015744434669613838, 0.01248791255056858, 0.2305392175912857]",0.02254939079284668
"[0.32463404536247253, -0.019141405820846558, 0.02959620952606201, 0.027826104313135147, 0.02959621697664261, -0.043278053402900696, 0.17593397200107574]",0.03165552765130997
"[0.3806400001049042, 0.10128901153802872, 0.0464685782790184, -0.05189364030957222, 0.0464685782790184, -0.08854188024997711, 0.046406760811805725]",0.05191626027226448
"[0.4288243055343628, -0.0011874958872795105, 0.05446388199925423, 0.02221713773906231, 0.05446385219693184, -0.09991717338562012, 0.05403069406747818]",0.04871048778295517
"[0.4287787675857544, 0.0509302020072937, -0.006833779625594616, -0.026376402005553246, -0.006833764724433422, 0.036135680973529816, 0.10920344293117523]",0.029642563313245773
"[0.28350159525871277, -0.0770292580127716, 0.006140206009149551, 0.01455979235470295, 0.022272152826189995, -0.029069017618894577, 0.40986770391464233]",0.020542044192552567
"[0.23820845782756805, -0.0345962792634964, 0.07323317974805832, 0.0099937180057168, -0.0013610091991722584, -0.07311251014471054, 0.27056166529655457]",0.0397748239338398
"[0.5235188007354736, 0.11783339083194733, 0.007511458825320005, -0.09892823547124863, 0.007511468138545752, -0.017797157168388367, -0.03728155419230461]",0.05529242381453514
"[0.41632601618766785, 0.02506934106349945, 0.03559636324644089, 0.026042664423584938, 0.03559638559818268, -0.08217213302850723, 0.19832557439804077]",0.02465827390551567
"[0.3261335492134094, -0.03901423513889313, 0.056799910962581635, -0.0014163320884108543, 0.05679987743496895, -0.1120123416185379, 0.2945786118507385]",0.038011904805898666
"[0.5035660862922668, -0.03752096742391586, -0.0015418349066749215, -0.09334693849086761, -0.001541831181384623, 0.01202386524528265, 0.15160517394542694]",0.046675652265548706
"[0.28955942392349243, 0.014477603137493134, 0.029408132657408714, 0.06827319413423538, 0.029408147558569908, -0.04550587013363838, 0.11695045977830887]",0.031089305877685547
"[0.26125451922416687, -0.06617426872253418, 0.013779993169009686, 0.002091099275276065, 0.013780052773654461, -0.021533537656068802, 0.40720731019973755]",0.024349674582481384
"[0.42733147740364075, -0.02394820749759674, 0.01609168015420437, -0.022043121978640556, 0.005267755594104528, -0.012474355287849903, 0.17907537519931793]",0.018726060166954994
"[0.12192124873399734, -0.07160881161689758, 0.04856374114751816, 0.03447699919342995, 0.048563674092292786, -0.09246781468391418, 0.43090686202049255]",0.03997034206986427
"[0.3741408884525299, -0.044955775141716, 0.014435053803026676, -0.0236041396856308, 0.020571313798427582, -0.03622864931821823, 0.22031134366989136]",0.029708124697208405
"[0.4846552610397339, -0.022751763463020325, 0.037588536739349365, -0.0433230847120285, 0.03758855164051056, -0.07345515489578247, 0.14594624936580658]",0.039431944489479065
"[0.24251671135425568, -0.03737327456474304, 0.03983401879668236, 0.047527242451906204, 0.03983394056558609, -0.08905644714832306, 0.3785337507724762]",0.027013156563043594
"[0.3306228518486023, -0.026592180132865906, 0.005051658023148775, -0.007840118370950222, 0.06818283349275589, -0.08080076426267624, 0.27614453434944153]",0.03108794242143631
"[0.35249340534210205, -0.01389487087726593, 0.012243357487022877, 0.02287941984832287, 0.055600255727767944, -0.06732525676488876, 0.20857331156730652]",0.030673600733280182
"[0.4185214340686798, 0.018587902188301086, 0.04236007481813431, -0.017971571534872055, 0.04236007109284401, -0.07442819327116013, 0.07895014435052872]",0.04916200786828995
"[0.2510271668434143, -0.010729700326919556, 0.0179731622338295, 0.008047371171414852, 0.017973141744732857, -0.0381474606692791, 0.43637514114379883]",0.01670953258872032
"[0.25345104932785034, -0.025188803672790527, 0.07007744163274765, 0.016388526186347008, 0.07007736712694168, -0.11859386414289474, 0.2971457839012146]",0.05458030849695206
"[0.2591458857059479, 0.019783437252044678, 0.04847562685608864, 0.06478124111890793, 0.04847564920783043, -0.08217126876115799, 0.2601979672908783]",0.03466467559337616
"[0.4892340898513794, -0.03514234721660614, -0.0057764663361012936, -0.05666382983326912, -0.0057764514349401, 0.017680073156952858, 0.1700398176908493]",0.02842700481414795
"[0.3092147409915924, -0.03565432131290436, 0.010690001770853996, 0.03827877715229988, 0.010689977556467056, -0.0005296096205711365, 0.22438380122184753]",0.026054508984088898
"[0.40584829449653625, 0.004033483564853668, 0.017497414723038673, 0.06478841602802277, 0.08315733075141907, -0.10081785172224045, 0.02301936410367489]",0.03589096665382385
"[0.40334975719451904, 0.07169023156166077, 0.04349817335605621, -0.0015153014101088047, 0.04349817708134651, -0.07709626108407974, 0.011626712046563625]",0.03366323560476303
"[0.13715574145317078, -0.06316179037094116, 0.03340289369225502, 0.02898268774151802, 0.03340291604399681, -0.06972909718751907, 0.42779719829559326]",0.03631918877363205
"[0.5077152252197266, -0.016496412456035614, 0.031503766775131226, -0.04003897309303284, -0.026220543310046196, 0.012484817765653133, 0.1323089897632599]",0.020986482501029968
"[0.38025444746017456, -0.03130742907524109, 0.017863338813185692, 0.04709616303443909, 0.01786334253847599, -0.03003995679318905, 0.143751323223114]",0.026736397296190262
"[0.48769456148147583, 0.02021094411611557, 0.02543392963707447, -0.07631175965070724, 0.010540721006691456, -0.035555917769670486, -0.05903029441833496]",0.04478698968887329
"[0.31915798783302307, -0.019932374358177185, 0.04733724892139435, 0.026622237637639046, 0.04733724519610405, -0.08804664760828018, 0.21118858456611633]",0.0570419579744339
"[0.5060251951217651, -0.02094295620918274, 0.003032286651432514, 0.0014890587190166116, -0.00043715268839150667, 0.01923723891377449, 0.17838838696479797]",0.03480088710784912
"[0.4193906784057617, -0.0520002543926239, 0.007386968471109867, 0.01084399875253439, 0.007386959157884121, -0.003945065662264824, 0.28686875104904175]",0.02492830529808998
"[0.5263819098472595, -0.00814703106880188, 0.009490160271525383, 0.034108735620975494, 0.03240877017378807, -0.04995368793606758, 0.09204885363578796]",0.027974024415016174
"[0.2897530794143677, -0.04825188219547272, 0.01501350849866867, 0.04321268945932388, 0.015013515949249268, -0.019686702638864517, 0.3013439476490021]",0.031046297401189804
"[0.5382742881774902, 0.010156545788049698, 0.026784459128975868, -0.1437423974275589, 0.026784425601363182, -0.08224713057279587, -0.009337152354419231]",0.04871746152639389
"[0.44899314641952515, -0.015682071447372437, 0.0015787354204803705, 0.02623017318546772, 0.027984291315078735, -0.04392880201339722, 0.09545973688364029]",0.022968240082263947
"[0.3685012757778168, -0.018759503960609436, 0.008884393610060215, 0.06099969521164894, 0.05446356162428856, -0.059900347143411636, 0.23249462246894836]",0.01962868496775627
"[0.24166245758533478, 0.032190173864364624, 0.03071737475693226, 0.03776165843009949, 0.03071739338338375, -0.05329431593418121, 0.29731622338294983]",0.03191075474023819
"[0.5410711169242859, -0.006577707827091217, 0.0579802505671978, 0.004861267749220133, 0.039133548736572266, -0.09817414730787277, 0.08537797629833221]",0.0376327782869339
"[0.3313141465187073, -0.011501193046569824, 0.018422560766339302, -0.00932147167623043, 0.04561705142259598, -0.0712730810046196, 0.2701091170310974]",0.028442200273275375
"[0.4659169316291809, -0.029927238821983337, 0.016114696860313416, 0.0067194681614637375, 0.01611468754708767, -0.03612235561013222, 0.1949998289346695]",0.026155997067689896
"[0.4806120991706848, -0.009710296988487244, 0.011346710845828056, -0.060014575719833374, 0.011346752755343914, -0.021377811208367348, 0.11075399816036224]",0.026502396911382675
"[0.4725024402141571, -0.017711691558361053, 0.00747724948450923, -0.06698430329561234, -0.02248307131230831, 0.04686054587364197, 0.105013407766819]",0.027960319072008133
"[0.43671900033950806, -0.041351184248924255, 0.07200654596090317, -0.004085800144821405, -0.022897986695170403, -0.06426608562469482, 0.21158815920352936]",0.02748582512140274
"[0.5371290445327759, -0.03941071778535843, 0.05756708234548569, -0.06470172852277756, -0.03030315227806568, -0.04051099345088005, 0.14882764220237732]",0.025376636534929276
"[0.5587812066078186, -0.0382237508893013, 0.0004675150557886809, -0.09572705626487732, -0.04367354139685631, 0.07053976505994797, 0.09733349084854126]",0.034654032438993454
"[0.3301719129085541, 0.004258796572685242, 0.01673927530646324, 0.010436753742396832, 0.04147951677441597, -0.05562099441885948, 0.1802491545677185]",0.03148570656776428
"[0.34281104803085327, -0.03265322744846344, 0.016669994220137596, 0.009409994818270206, 0.0046188258565962315, -0.015324512496590614, 0.2669758200645447]",0.02263844758272171
"[0.3327327072620392, -0.06444787979125977, 0.0008761528879404068, -0.001364272553473711, 0.005372246727347374, 0.009878909215331078, 0.3365955352783203]",0.01901782862842083
"[0.3471071422100067, -0.03446018695831299, 0.018532225862145424, 0.03665397688746452, 0.021764187142252922, -0.03933537378907204, 0.3123044967651367]",0.012978212907910347
"[0.408332496881485, -0.021926239132881165, 0.027630804106593132, 0.023257572203874588, 0.02763078175485134, -0.06834686547517776, 0.20900991559028625]",0.02817225456237793
"[0.3491397500038147, 0.02771112322807312, 0.020144831389188766, 0.03592512756586075, 0.1026020422577858, -0.11402629315853119, 0.14441417157649994]",0.03617410361766815
"[0.28162574768066406, -0.07178810238838196, 0.036314260214567184, 0.004298626445233822, 0.03631424903869629, -0.05963018536567688, 0.3883751928806305]",0.03844901919364929
"[0.31503814458847046, -0.05993953347206116, 0.015098603442311287, 0.013842318207025528, 0.015098601579666138, -0.006884826347231865, 0.2980976998806]",0.03151145577430725
"[0.4066583514213562, 0.05141870677471161, 0.03953801468014717, 0.005963448900729418, 0.03953799977898598, -0.07760176807641983, 0.13980914652347565]",0.039467617869377136
"[0.4414847195148468, 0.0007394328713417053, 0.06812775135040283, 0.00515216588973999, 0.06812772899866104, -0.12084542214870453, 0.06766267865896225]",0.05217231437563896
"[0.4464292526245117, 0.0206733588129282, 0.032440971583127975, -0.07531042397022247, 0.008425937965512276, -0.03838609904050827, -0.008909551426768303]",0.04727973788976669
"[0.4499916136264801, 0.03362434729933739, 0.03058513253927231, -0.005522869527339935, 0.005601243581622839, -0.0031444085761904716, 0.04679766669869423]",0.04911857098340988
"[0.26308155059814453, -0.054875344038009644, 0.04347525164484978, 0.006464685313403606, 0.04347529262304306, -0.08225550502538681, 0.3703499138355255]",0.04558713734149933
